BROKER,VARIEDAD,SEMANA,CATE,CI_LO,CI_HI,N,N_TEMP,DIRECCION,N_OBS
ANHUI 5 STARS,AREKO,10,,-1931.3130883552196,497.72614541776124,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,AREKO,11,,-2349.989578063714,349.21449055697053,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,AREKO,12,,-0.17076501173913838,4.169898974963063,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,AREKO,13,,-10238.5220755233,2811.2147024764236,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,AREKO,14,,-246.97555426454915,232.2413075489805,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,AREKO,15,,-2338.006152232704,-772.1751560516976,6649,6,SIN SOPORTE,0
CHENS SUN GROUP,SANTINA,3,,-0.42006088456421165,0.5879296573435866,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SANTINA,4,,-0.31812896096156984,0.6989380598675937,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SANTINA,5,,-0.33791933667725493,0.4040203535258997,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SANTINA,6,-0.058322633597241325,-0.3957266788264496,0.27908141163196554,9045,6,INCIERTO,82
CHENS SUN GROUP,SANTINA,7,-0.3496520526781136,-0.40544827052618904,-0.29385583483003774,9045,6,PEOR,509
CHENS SUN GROUP,SANTINA,8,0.058615360783083936,0.035885596332072056,0.08134512523409493,9045,6,MEJOR,697
CHENS SUN GROUP,SANTINA,9,0.28688216366251673,0.2522251701510509,0.321539157173983,9045,6,MEJOR,533
CHENS SUN GROUP,SANTINA,10,0.2272047190437103,0.13922618725041752,0.31518325083700666,9045,6,MEJOR,368
CHENS SUN GROUP,SANTINA,11,0.19619029722986325,0.15631873666923946,0.23606185779048638,9045,6,MEJOR,458
CHENS SUN GROUP,SANTINA,12,0.4921677381513989,0.39619287363063366,0.5881426026721659,9045,6,MEJOR,284
CHENS SUN GROUP,SANTINA,13,-0.043934277709468006,-0.1362632428210345,0.048394687394822514,9045,6,INCIERTO,151
CHENS SUN GROUP,SANTINA,14,,-6.572161501882106,-3.3915911491544875,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SANTINA,15,,-2404.720348286045,-123.30925928887609,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,3,,-5.118042439641448,-0.11140400993113042,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,4,,0.2624995607228341,0.5907851739828758,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,5,,-0.3607925004949982,0.3985523532278987,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,6,,-276.742740202101,-139.13928644045995,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,7,,-0.9696252385436678,-0.571077557365508,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,8,,1.7821862712947145,5.171684812853262,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,9,,-370.28617478743865,1547.3325722638956,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,10,,-23.70906848278704,-18.943116759021144,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,11,,-784.5385215448641,19772.34140087836,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,12,,-15.947562755792415,10.895578817378672,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,13,,-184.56692136200837,111.6906825390713,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,14,,-656.9671782829921,-282.15656219216714,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,RAINIER,15,,-1235.005292784191,-602.1583960337509,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,REGINA,3,,-0.47044018178396296,15.003742754247082,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,REGINA,4,0.22239012764232524,0.16401527232025231,0.2807649829643955,9045,6,MEJOR,529
CHENS SUN GROUP,REGINA,5,-0.3744584340992813,-0.4260984801436255,-0.32281838805493723,9045,6,PEOR,551
CHENS SUN GROUP,REGINA,6,0.5889062029371259,0.5663994935639307,0.6114129123091834,9045,6,MEJOR,76
CHENS SUN GROUP,REGINA,7,-0.3991248541368133,-0.46822309752798197,-0.33002661074565176,9045,6,PEOR,40
CHENS SUN GROUP,REGINA,8,0.3662024884017002,0.20625315375902645,0.5261518230443352,9045,6,MEJOR,116
CHENS SUN GROUP,REGINA,9,,-97.22364521975061,56.395481739888325,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,REGINA,10,,0.13617341944140193,55.9399301556206,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,REGINA,11,,-3.739191689977925,1.1914584268653199,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,REGINA,12,,-0.6865871183071022,2.112243848368962,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,REGINA,13,,0.06106456890263512,1.8270312868102554,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,REGINA,14,,-8.99206475863911,16.134628310827328,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,REGINA,15,,-30.74308514459012,95.37067684395191,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,LAPINS,3,,-6.393553577841555,-2.3715544557185044,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,LAPINS,4,0.5238334686784143,0.31380905691408817,0.7338578804427413,9045,6,MEJOR,98
CHENS SUN GROUP,LAPINS,5,0.2683142140772321,0.2357028572113333,0.3009255709431322,9045,6,MEJOR,1037
CHENS SUN GROUP,LAPINS,6,0.06521001266142212,0.03858742023931206,0.09183260508353129,9045,6,MEJOR,741
CHENS SUN GROUP,LAPINS,7,0.056032169305050505,0.003871391797442718,0.1081929468126574,9045,6,MEJOR,430
CHENS SUN GROUP,LAPINS,8,0.13164044490160265,0.06887594885799074,0.19440494094521277,9045,6,MEJOR,289
CHENS SUN GROUP,LAPINS,9,-0.597470449345364,-0.6723680227882666,-0.5225728759024685,9045,6,PEOR,262
CHENS SUN GROUP,LAPINS,10,-0.07184221715380712,-0.10462274727881968,-0.03906168702879456,9045,6,PEOR,364
CHENS SUN GROUP,LAPINS,11,,1.3313425590200225,2.2239816665128997,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,LAPINS,12,0.2591810066994995,-1.6300491189692214,2.148411132448987,9045,6,INCIERTO,23
CHENS SUN GROUP,LAPINS,13,1.7244794255675515,0.8382778305866185,2.6106810220909873,9045,6,MEJOR,15
CHENS SUN GROUP,LAPINS,14,,1.0494922095067198,2.7652373909395784,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,LAPINS,15,,0.8197534267165107,3.5623285110413914,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL DAWN,3,,-5.023530159039433,0.3264280336611427,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL DAWN,4,,-0.21460146565709015,0.31746671634527895,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL DAWN,5,,-0.6442295368059062,0.3989789509648438,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL DAWN,6,,-5.7211101902488455,2.422214164347559,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL DAWN,7,,112.07552777127617,217.95448590761026,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL DAWN,8,,1.699521794560763,4.392157117847734,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL DAWN,9,0.0516501264876541,-0.060356344987044466,0.1636565979623109,9045,6,INCIERTO,458
CHENS SUN GROUP,ROYAL DAWN,10,0.20650307631876785,0.0945633197012366,0.31844283301997256,9045,6,MEJOR,87
CHENS SUN GROUP,ROYAL DAWN,11,,-26.92213268052961,6.074085260147108,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL DAWN,12,0.22117760498076677,0.10291995380133497,0.3394352526677389,9045,6,MEJOR,42
CHENS SUN GROUP,ROYAL DAWN,13,,-0.8662095699708185,0.3729388375084123,9045,6,SIN SOPORTE,2
CHENS SUN GROUP,ROYAL DAWN,14,,-135.20117831015287,298.3086580016583,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL DAWN,15,,-350.72537197995297,421.0948935687967,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BLACK PEARL,3,,-5.023530158529632,0.3264280333000098,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BLACK PEARL,4,,-0.29317398974764136,0.3158735959276959,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BLACK PEARL,5,,-0.6442295368059126,0.3989789509648497,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BLACK PEARL,6,,-20.873922746881732,8.372089385684687,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BLACK PEARL,7,,-8.095492635934164,35.37703045918974,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BLACK PEARL,8,,-0.888253250471383,0.42833514553314334,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BLACK PEARL,9,,0.13114194119118805,2.891958075770802,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BLACK PEARL,10,,-63.761800993252976,-4.59760190172079,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BLACK PEARL,11,,1603.4064609778825,11226.779450349717,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BLACK PEARL,12,,-5.785969167646492,4.580751416990487,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BLACK PEARL,13,,-31.197695986373457,24.34406007209896,9045,6,SIN SOPORTE,8
CHENS SUN GROUP,BLACK PEARL,14,,-37.14120566948479,135.40407252461807,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BLACK PEARL,15,,-164.31566979305813,-64.54204735004436,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,3,,-5.023530157462632,0.3264280311955998,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,4,,-0.29317398974764614,0.3158735959276985,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,5,,-0.6442295368059068,0.3989789509648429,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,6,,-6.860106672951247,9.939773203155367,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,7,,-4596.698014506074,337.95811552082205,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,8,,-0.40876019149790466,-0.0528495864054577,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,9,,-149.11528774233346,697.1917918983269,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,10,,-174.03932226259033,192.37579991999198,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,11,,-793.3590939390617,901.2648103582815,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,12,,-0.2722494258090853,1.949814322786941,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,13,,-144.75168031182181,144.7003740641106,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,14,,-310.6596683087008,864.228928092885,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL RAINIER,15,,-453.8992333074396,119.89637143279583,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,3,,-5.0235301579688585,0.3264280321811901,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,4,,-0.29317398974764913,0.31587359592770253,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,5,,-0.6442295368058967,0.3989789509648316,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,6,,-20.87392274688468,8.372089385686381,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,7,,-8.095492635785345,35.377030459715755,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,8,,-0.8882532504715175,0.4283351455333063,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,9,,0.13114194119110523,2.891958075770743,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,10,,-12.493295213595655,41.77826454342963,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,11,,-2.070762893530299,1.4129034178000786,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,12,,-16.062237392836984,15.325392327266602,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,13,,-4.774587989404589,11.280183446154275,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,14,,-1.9413306839152824,33.63696154151984,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,CORAL,15,,-28.036258774813938,88.32678701263359,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,3,,-5.023530158195681,0.3264280327277027,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,4,,-0.2931739897476443,0.31587359592769443,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,5,,-0.6442295368059076,0.39897895096484604,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,6,,-9.231097484249503,6.393231957950815,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,7,,-0.34156489089030306,-0.32596453581477003,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,8,,0.04572887209660165,0.29245446940770303,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,9,,-32.137401469590245,52.32476509416299,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,10,,18.840289877711058,48.65855045432019,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,11,,-272.90418418097283,195.55638073287872,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,12,,-17.70759550437116,13.157949651629778,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,13,,-128.35197633525,44.19398683329685,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,14,,-219.83701239954473,205.54736107190917,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,GLEN RED,15,,30.248477727171547,443.21988180544895,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,3,,-5.0235301586415035,0.32642803298619194,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,4,,-0.2931739897476422,0.315873595927695,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,5,,-0.6442295368058982,0.3989789509648354,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,6,,-20.87392274688196,8.372089385684285,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,7,,-7.685141411957488,34.18090892840178,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,8,,-2.6653377487428727,2.96044563387298,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,9,,-2.5221596579275865,0.5838062103432529,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,10,,-281.97851766299334,885.495175969115,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,11,,-116.38815414277947,-32.50567975208519,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,12,,-2.4017906495216463,1.5958129606311522,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,13,,121.90224989406175,593.5402171118616,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,14,,-125.47598738728516,249.41390213130464,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,MEDA R TIGER,15,,-25.012561858108604,-1.5536570412633601,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET ARYANA,3,,-5.023530157739989,0.3264280315030139,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET ARYANA,4,,-0.29317398974764036,0.31587359592769915,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET ARYANA,5,,-0.644229536805902,0.39897895096483915,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET ARYANA,6,,-20.873922746884737,8.372089385686381,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET ARYANA,7,,-8.095492636305892,35.37703045832376,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET ARYANA,8,,-0.8882532504713255,0.4283351455329012,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET ARYANA,9,,1.9508755750090971,6.941464860999552,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET ARYANA,10,0.6616446398220432,-0.6345681772185852,1.9578574568535765,9045,6,INCIERTO,52
CHENS SUN GROUP,SWEET ARYANA,11,,-0.9685736881212923,0.5140801615191283,9045,6,SIN SOPORTE,4
CHENS SUN GROUP,SWEET ARYANA,12,,-1.999361011336151,13.597417517046878,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET ARYANA,13,,-0.27638494751646353,0.2912740357429457,9045,6,SIN SOPORTE,7
CHENS SUN GROUP,SWEET ARYANA,14,,16.13557811342808,43.7997702566844,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET ARYANA,15,,-101.816074495252,70.95985766503597,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BING,3,,-0.46985100204061103,1.738282242564691,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BING,4,,0.029772553424837978,1.0753178240939254,9045,6,SIN SOPORTE,3
CHENS SUN GROUP,BING,5,1.57203933224082,0.9817044673483327,2.162374197133307,9045,6,MEJOR,47
CHENS SUN GROUP,BING,6,-0.2542162459993329,-0.45501364660485716,-0.053418845392879444,9045,6,PEOR,58
CHENS SUN GROUP,BING,7,0.6495819033244743,0.4965160601541153,0.8026477464948333,9045,6,MEJOR,53
CHENS SUN GROUP,BING,8,-0.28951026223758447,-0.4405793442104776,-0.13844118026459895,9045,6,PEOR,39
CHENS SUN GROUP,BING,9,,0.6262922976793789,1.041181013863911,9045,6,SIN SOPORTE,1
CHENS SUN GROUP,BING,10,,-41.071514245739365,4.57606136487998,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BING,11,,-94.21401100532357,4.233446723979142,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BING,12,,-7.167628724666522,-1.306888879674169,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BING,13,,-587.7739912233044,-401.8119874077678,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BING,14,,-280.0879062964629,585.0170932394499,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BING,15,,-10.332285922074789,387.73822799845175,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SUE,3,,-5.2699723477621205,-0.01464963230496652,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SUE,4,,0.16162247606254873,0.3588506858540971,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SUE,5,-0.01877296780862947,-0.2682358482881666,0.23068991267090805,9045,6,INCIERTO,20
CHENS SUN GROUP,SUE,6,,-1.5130311815628847,1.0998842391305645,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SUE,7,,-9.136220741282045,8.493118613474392,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SUE,8,,-0.8867722431131565,0.4262643419272929,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SUE,9,,0.3458417149591315,2.33693034960476,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SUE,10,,-97.1047932221985,100.07704860116003,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SUE,11,,-3.739191660074687,1.191458397078497,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SUE,12,,-0.6865871183070968,2.1122438483689563,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SUE,13,,0.08016201478633955,1.807941470321082,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SUE,14,,-8.992064758696277,16.134628310884494,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SUE,15,,-30.743084748807618,95.37067641836708,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SKEENA,3,,-294.9969087202856,98.55764803667651,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SKEENA,4,,-6.44689474783207,0.9748439346294222,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SKEENA,5,-0.0615012779833064,-0.14744453543358682,0.02444197946697091,9045,6,INCIERTO,127
CHENS SUN GROUP,SKEENA,6,-0.043019122527103715,-0.3540321216132588,0.2679938765590593,9045,6,INCIERTO,21
CHENS SUN GROUP,SKEENA,7,,-1.5079860862583532,12.159910265824466,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SKEENA,8,0.7324715480208397,0.4592699926603636,1.0056730996560255,9045,6,MEJOR,21
CHENS SUN GROUP,SKEENA,9,,-83.78228028564266,-36.980322945131746,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SKEENA,10,,-1.3197025020705198,-0.979887480615055,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SKEENA,11,-1.5170575843658298,-1.9657619293083832,-1.0683532375606313,9045,6,PEOR,22
CHENS SUN GROUP,SKEENA,12,,-2.734832490615691,4.6810670055461285,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SKEENA,13,,-2.544637046403472,1.1996472697921434,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SKEENA,14,,-2.325666133874053,0.16602515516513128,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SKEENA,15,,0.5657489457455612,1.8028567196513376,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET HEART,3,,-60.55258044454718,14.266772234058266,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET HEART,4,0.17468055778772396,0.06484865989816968,0.2845124556863732,9045,6,MEJOR,142
CHENS SUN GROUP,SWEET HEART,5,-0.12384563533438131,-0.22918390788181747,-0.01850736278718232,9045,6,PEOR,23
CHENS SUN GROUP,SWEET HEART,6,-0.9310382188886919,-1.216321263441385,-0.6457551743359836,9045,6,PEOR,32
CHENS SUN GROUP,SWEET HEART,7,,-266.2429957926438,88.66474224640888,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET HEART,8,,0.9150939157328928,1.2771938207013314,9045,6,SIN SOPORTE,9
CHENS SUN GROUP,SWEET HEART,9,,-817.1073770938502,237.36325172763918,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET HEART,10,,-141.96629054652078,28.983737842119453,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET HEART,11,,-2.542284814259266,1.3120062276397317,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET HEART,12,,-0.7903743631344653,2.165100966982937,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET HEART,13,,0.1213080778796406,1.796183834962156,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET HEART,14,,-10.094776303730123,17.75395599123012,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,SWEET HEART,15,,-19.596556602755868,86.30975537259349,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,KORDIA,3,,-52.16357632674436,-2.2113001125359872,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,KORDIA,4,,-1.208291907455828,-0.23353653113501133,9045,6,SIN SOPORTE,2
CHENS SUN GROUP,KORDIA,5,-0.4704549535495417,-0.7522958383307056,-0.18861406876881842,9045,6,PEOR,41
CHENS SUN GROUP,KORDIA,6,,-0.2355367548867538,0.03237571354610405,9045,6,SIN SOPORTE,6
CHENS SUN GROUP,KORDIA,7,1.6935248444206081,1.3905420398414945,1.996507650513121,9045,6,MEJOR,65
CHENS SUN GROUP,KORDIA,8,,-62.80199671491076,37.108294634776506,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,KORDIA,9,,-93.5533228321782,998.0126536582445,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,KORDIA,10,,644.3650496752854,1252.9891504697114,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,KORDIA,11,,-3.7251178545500823,1.2294745818451709,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,KORDIA,12,,-0.6865871183070531,2.1122438483689696,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,KORDIA,13,,0.06461852606652063,1.8234735149491041,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,KORDIA,14,,-8.992064759461506,16.134628311678828,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,KORDIA,15,,-30.743084626947137,95.37067632630892,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,3,,-5.023530158764107,0.3264280339910042,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,4,,-0.29317398974764214,0.31587359592769626,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,5,,-0.6442295368059094,0.39897895096484526,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,6,,-20.873922746880964,8.372089385684147,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,7,,-8.09549263641916,35.37703045790735,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,8,,-0.8882532504715538,0.42833514553352725,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,9,,0.04140709101935092,2.16026518011762,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,10,,427.44492970420845,904.7034419703631,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,11,,-12.004632413983984,969.3746666864172,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,12,,-3.4704093894107126,6.43717920873322,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,13,,-231.65119678430767,952.3499501412412,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,14,,-464.12019396464177,-64.19417694483118,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,BROOKS,15,,-1565.7365951089923,9579.925441637522,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,3,,-5.023530158953603,0.32642803362650996,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,4,,-0.29317398974764486,0.31587359592769787,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,5,,-0.6442295368059093,0.39897895096484604,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,6,,-20.873922746883856,8.37208938568607,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,7,,-8.095492637247858,35.37703045590173,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,8,,-0.888253250471426,0.42833514553310104,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,9,,0.13960184960448774,2.835472895773237,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,10,,11.421777562501092,80.13154046118055,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,11,,-106.60681692122186,28.856004463347418,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,12,,-0.8374568874982538,2.2607840056096977,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,13,,-0.360026399859775,2.3980741903871188,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,14,,-1.7599476612698055,57.98325357232836,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,ROYAL LYNN,15,,10.388761301288916,119.72511754860489,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,AREKO,3,,-5.02353015757987,0.3264280309631915,9045,6,SIN SOPORTE,0
