BROKER,CALIBRE,SEMANA,CATE,CI_LO,CI_HI,N,N_TEMP,DIRECCION,N_OBS
ANHUI 5 STARS,5JD,5,,2.680404039392928,3.035786057734915,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5JD,6,,-0.7450731040381032,0.5887179455881403,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5JD,7,,-1.9326631562946952,-0.0685504268340359,6649,6,SIN SOPORTE,1
ANHUI 5 STARS,5JD,8,,-2.4833938013541292,-0.933155818109324,6649,6,SIN SOPORTE,2
ANHUI 5 STARS,5JD,9,,-4.539865530156467,-3.1643702642900475,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5JD,10,,-0.3007145893758954,0.2491405482338629,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5JD,11,,2.797012697150288,14.6316378128693,6649,6,SIN SOPORTE,2
ANHUI 5 STARS,5JD,12,,-4.209003255929419,4.250077239094879,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5JD,13,,-102.27010398500485,-47.128711335643885,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5JD,14,,-224.02344935615062,-185.8349110803179,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5JD,15,,235.27378260944795,883.4784066805123,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,3,,1.4120632277370975,6.221250162824441,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,4,,2.0572863876112484,5.767323629792777,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,5,,2.680404039392946,3.035786057734868,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,6,,-0.7450731040380989,0.5887179455881432,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,7,,-1.9326631562947472,-0.068550426834183,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,8,,-2.4833938013548624,-0.9331558181084199,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,9,,-4.53986553015652,-3.164370264290021,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,10,,-0.30071458937549045,0.24914054823345794,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,11,,3.0905829725625287,13.196812812170037,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,12,,-4.209003256324579,4.250077239459571,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,13,,-100.21883407069096,-81.96020461444436,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,14,,-225.68504994005235,-187.26940476225462,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,5J,15,,225.1066003541141,866.3272552066796,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,3,,1.4120632277370473,6.2212501628251955,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,4,,2.05728638761106,5.76732362979298,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,5,,2.6804040393926662,3.0357860577351836,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,6,,-0.745073104038098,0.588717945588152,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,7,,-1.9326631562948406,-0.06855042683397583,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,8,,-2.483393801354952,-0.9331558181084724,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,9,,-4.539865530156486,-3.164370264289999,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,10,,-0.30071458937450035,0.24914054823265258,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,11,,3.0905829725559224,13.196812812155619,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,12,,-4.209003256133218,4.250077239308682,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,13,,-100.2188337289805,-81.96020493081993,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,14,,-225.68504995228867,-187.26940476571258,6649,6,SIN SOPORTE,0
ANHUI 5 STARS,LDD,15,,232.83572186680408,853.5764590663223,6649,6,SIN SOPORTE,0
CHENS SUN GROUP,J,3,,-817.3525213443278,1878.781374749734,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,J,4,0.7845854018330529,0.013026038713561339,1.556144764952537,9045,6,MEJOR,22
CHENS SUN GROUP,J,5,-1.1689014023825957,-1.7056805518793545,-0.6321222528859612,9045,6,PEOR,77
CHENS SUN GROUP,J,6,1.085154582325539,0.8260482826586526,1.3442608819924255,9045,6,MEJOR,64
CHENS SUN GROUP,J,7,-1.4038087183983237,-2.1719080692700827,-0.6357093675265932,9045,6,PEOR,75
CHENS SUN GROUP,J,8,1.05982403653387,0.5715726406096175,1.5480754324581012,9045,6,MEJOR,25
CHENS SUN GROUP,J,9,3.5445524226772296,2.351605358997374,4.737499486357078,9045,6,MEJOR,63
CHENS SUN GROUP,J,10,,-0.68958503723461,2.8636345003285886,9045,6,SIN SOPORTE,7
CHENS SUN GROUP,J,11,,5.130748375029167,6.191193261277478,9045,6,SIN SOPORTE,1
CHENS SUN GROUP,J,12,,2.8605681093145803,6.090454516640794,9045,6,SIN SOPORTE,1
CHENS SUN GROUP,J,13,,8650.588521145646,11740.508205666558,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,J,14,,-137.19158524234592,230.72825906884609,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,J,15,,-833.1599488489888,424.69181043539766,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XL,3,,-636.5654951697403,-480.4078271935972,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XL,4,,0.6919140437266187,1.5090594975745906,9045,6,SIN SOPORTE,4
CHENS SUN GROUP,XL,5,1.135962466277416,0.4579673680680264,1.81395756448499,9045,6,MEJOR,170
CHENS SUN GROUP,XL,6,-0.6849232606068227,-0.9182901151036482,-0.4515564061112337,9045,6,PEOR,73
CHENS SUN GROUP,XL,7,0.11621818493447122,-0.12229231527284687,0.35472868514180345,9045,6,INCIERTO,107
CHENS SUN GROUP,XL,8,1.5493201061495885,1.3194693362034844,1.7791708760956535,9045,6,MEJOR,121
CHENS SUN GROUP,XL,9,-0.8979963004748583,-1.447024550750625,-0.34896805020136545,9045,6,PEOR,49
CHENS SUN GROUP,XL,10,-0.04002742044394836,-0.3428288489617014,0.2627740081902199,9045,6,INCIERTO,53
CHENS SUN GROUP,XL,11,1.19234735367354,0.9071396243914903,1.4775550829555897,9045,6,MEJOR,71
CHENS SUN GROUP,XL,12,2.990607352578081,2.312596747538046,3.6686179576181166,9045,6,MEJOR,35
CHENS SUN GROUP,XL,13,0.78526836891524,0.4499374659081475,1.1205992719223326,9045,6,MEJOR,60
CHENS SUN GROUP,XL,14,,-46.41162768727617,65.4398608577855,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XL,15,,-1113.0481499996504,101.92009736849002,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,LD,3,,-427.95215333212025,772.761763431419,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,LD,4,,652.4450244735868,878.587813813216,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,LD,5,2.3879554303130135,1.7760099608598037,2.999900899300562,9045,6,MEJOR,71
CHENS SUN GROUP,LD,6,-1.5680497015819128,-1.6528560269448054,-1.4832433762117443,9045,6,PEOR,15
CHENS SUN GROUP,LD,7,-1.1267115649215618,-1.64948953326436,-0.6039335965787659,9045,6,PEOR,33
CHENS SUN GROUP,LD,8,,-2.957690041473131,-2.5926421134672752,9045,6,SIN SOPORTE,8
CHENS SUN GROUP,LD,9,-1.5601543267075613,-1.9260879234882684,-1.1942207299268541,9045,6,PEOR,15
CHENS SUN GROUP,LD,10,-4.33997055888176,-4.963473748374459,-3.716467369389061,9045,6,PEOR,24
CHENS SUN GROUP,LD,11,,-84.86251212169222,-42.060565614124855,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,LD,12,,1.6489972848596857,3.2152247297687815,9045,6,SIN SOPORTE,2
CHENS SUN GROUP,LD,13,-1.486269860266475,-2.95048389822852,-0.02205582230443004,9045,6,PEOR,16
CHENS SUN GROUP,LD,14,,-94.4357299194126,-83.31954792367101,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,LD,15,,-1012.496246104227,515.4402176657276,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,L,3,,-125.53523549896072,-110.80325372256468,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,L,4,,-33.1028718775158,-16.26576580180356,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,L,5,3.275041475892067,2.856164075966708,3.693918890718587,9045,6,MEJOR,57
CHENS SUN GROUP,L,6,,932.509795688818,3616.4699240692153,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,L,7,,-4.502769349808394,-3.623761399391053,9045,6,SIN SOPORTE,1
CHENS SUN GROUP,L,8,,-2.8463445566930026,-2.459956020352474,9045,6,SIN SOPORTE,4
CHENS SUN GROUP,L,9,2.2469981473404914,1.4530451319164983,3.0409511627062766,9045,6,MEJOR,12
CHENS SUN GROUP,L,10,,-1.3180560585734937,-0.2345205734589756,9045,6,SIN SOPORTE,3
CHENS SUN GROUP,L,11,,-678.7468912317777,-571.6929871060497,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,L,12,,-4.2504146256008655,-0.7212443736158776,9045,6,SIN SOPORTE,3
CHENS SUN GROUP,L,13,,-9.97232566784883,-3.2841806486896052,9045,6,SIN SOPORTE,4
CHENS SUN GROUP,L,14,,-276.06683548532726,83.40265404553915,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,L,15,,-42.55301040690637,594.2028231920582,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,JDD,3,,39.652547043471934,155.09169058599196,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,JDD,4,-0.7979022988025886,-1.58688497182009,-0.00891962578511929,9045,6,PEOR,90
CHENS SUN GROUP,JDD,5,1.7415022140485377,1.0043522965610832,2.4786521315359993,9045,6,MEJOR,168
CHENS SUN GROUP,JDD,6,0.6478281304263547,0.15913830432829396,1.1365179565223404,9045,6,MEJOR,99
CHENS SUN GROUP,JDD,7,1.2082850088787218,0.3075661683920804,2.109003849365356,9045,6,MEJOR,92
CHENS SUN GROUP,JDD,8,0.3043680148318719,-0.2586354712877228,0.8673715009514772,9045,6,INCIERTO,101
CHENS SUN GROUP,JDD,9,-0.15731279360835382,-0.6101808022384223,0.2955552150365197,9045,6,INCIERTO,162
CHENS SUN GROUP,JDD,10,-1.3471017762163413,-2.324359783456704,-0.36984376897597915,9045,6,PEOR,113
CHENS SUN GROUP,JDD,11,2.619912291716557,2.2456553987413357,2.994169184691771,9045,6,MEJOR,52
CHENS SUN GROUP,JDD,12,1.2671087932595224,0.10494975178611066,2.4292678347329195,9045,6,MEJOR,34
CHENS SUN GROUP,JDD,13,,-0.8624391301043912,2.124384335968031,9045,6,SIN SOPORTE,6
CHENS SUN GROUP,JDD,14,,-1.0088265281696183,0.9713892196742432,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,JDD,15,,237.07235312744348,284.62648059315774,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,JD,3,,-92.17559532926089,26.43081375097801,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,JD,4,0.1575258801210726,-0.2741977253894187,0.5892494856315531,9045,6,INCIERTO,160
CHENS SUN GROUP,JD,5,-1.4435663532226566,-1.7245217770768562,-1.1626109293684594,9045,6,PEOR,174
CHENS SUN GROUP,JD,6,1.7531597857880903,0.7653896063623922,2.7409299652137786,9045,6,MEJOR,150
CHENS SUN GROUP,JD,7,-1.976067864362319,-2.9110596265640973,-1.0410761021605337,9045,6,PEOR,92
CHENS SUN GROUP,JD,8,0.4176978197174961,0.0755034018955485,0.7598922375394508,9045,6,MEJOR,236
CHENS SUN GROUP,JD,9,1.044855147453877,0.33437162170324464,1.755338673204514,9045,6,MEJOR,119
CHENS SUN GROUP,JD,10,-0.4705461313071311,-1.0901545188735366,0.1490622562593027,9045,6,INCIERTO,179
CHENS SUN GROUP,JD,11,0.1770851487631102,-0.2784010158584567,0.63257131338467,9045,6,INCIERTO,107
CHENS SUN GROUP,JD,12,-0.7754695371287994,-2.859304990230655,1.308365915972828,9045,6,INCIERTO,23
CHENS SUN GROUP,JD,13,,-4.099495706198114,1.245639830317372,9045,6,SIN SOPORTE,2
CHENS SUN GROUP,JD,14,,-0.9191965848079501,2.794739170868155,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,JD,15,,-32.71289447496941,31.635753828732163,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,2JDD,3,,-33.06348121472506,-0.9061028490181897,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,2JDD,4,-0.27964349368288444,-0.7789122126792472,0.21962522531346212,9045,6,INCIERTO,88
CHENS SUN GROUP,2JDD,5,0.7266345031770953,0.18737190271788606,1.265897103636546,9045,6,MEJOR,141
CHENS SUN GROUP,2JDD,6,1.0952656092998936,0.6016701157808055,1.5888611028189674,9045,6,MEJOR,87
CHENS SUN GROUP,2JDD,7,-1.166258023322687,-1.9194336805334957,-0.41308236611187477,9045,6,PEOR,99
CHENS SUN GROUP,2JDD,8,0.2602913896699951,-0.330603985963166,0.8511867653018081,9045,6,INCIERTO,69
CHENS SUN GROUP,2JDD,9,-1.450174964782672,-2.282484070404254,-0.6178658591609338,9045,6,PEOR,121
CHENS SUN GROUP,2JDD,10,3.2583000900563803,2.7685705185227736,3.7480296615929998,9045,6,MEJOR,110
CHENS SUN GROUP,2JDD,11,4.345881494594792,3.8789499302583113,4.812813058937724,9045,6,MEJOR,28
CHENS SUN GROUP,2JDD,12,1.4523971539630018,0.4687651636501632,2.436029144275841,9045,6,MEJOR,46
CHENS SUN GROUP,2JDD,13,,-0.07108832393049225,4.467079704543774,9045,6,SIN SOPORTE,6
CHENS SUN GROUP,2JDD,14,,-10.516931591280558,-6.479790074086191,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,2JDD,15,,-95.60724890408602,-37.523538271819405,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLD,3,,-6949.184228162343,8074.056021429064,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLD,4,-0.6439906013414909,-0.8954302356662871,-0.3925509670166982,9045,6,PEOR,56
CHENS SUN GROUP,XLD,5,0.939992995076198,0.40926345520175,1.4707225346296053,9045,6,MEJOR,243
CHENS SUN GROUP,XLD,6,1.2776621792991198,1.0944240208781837,1.4609003377187806,9045,6,MEJOR,190
CHENS SUN GROUP,XLD,7,0.9624179273940889,0.6161508764239854,1.3086849783642207,9045,6,MEJOR,110
CHENS SUN GROUP,XLD,8,1.0583162385403142,0.8756585109799085,1.2409739661007197,9045,6,MEJOR,331
CHENS SUN GROUP,XLD,9,-0.16124977759953518,-0.4993102580928188,0.1768107028939242,9045,6,INCIERTO,121
CHENS SUN GROUP,XLD,10,-0.7234956164052164,-0.9830456551082922,-0.46394557769122674,9045,6,PEOR,88
CHENS SUN GROUP,XLD,11,0.30454301527031546,-0.046307185971404485,0.6553932165119856,9045,6,INCIERTO,109
CHENS SUN GROUP,XLD,12,4.153254215547349,3.5082473308027002,4.7982611005248295,9045,6,MEJOR,44
CHENS SUN GROUP,XLD,13,0.7508575949614169,0.1056428656369699,1.396072324227656,9045,6,MEJOR,74
CHENS SUN GROUP,XLD,14,,-81.94526338843716,25.70554193120696,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLD,15,,175.18855641668506,2203.4532853208684,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,3,,-90.58991968089366,-71.74578691489207,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,4,,-1.0390675799413434,2.0701441269499954,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,5,,-0.5054715307549162,0.5400910224790382,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,6,,-0.9532074584444126,-0.7080419962401905,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,7,,-2.4112976782288866,-1.4234212141064166,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,8,,-1.34759755934317,-0.9285508437809695,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,9,,-3.508006644967171,0.7669301996456279,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,10,,-1.658852195934938,5.624842065602646,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,11,,38.55663766926111,104.0088645154162,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,12,,0.32320139624989475,2.112214585845142,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,13,,-5.086712428742935,0.3914443235512892,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,14,,-93.90786020659792,-82.66470574547427,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLDD,15,,232.83572185751171,853.576459069048,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4JD,3,,-135.32224102864825,-17.121295775110198,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4JD,4,1.9644209819333813,-0.07609195589092987,4.004933919758615,9045,6,INCIERTO,11
CHENS SUN GROUP,4JD,5,-1.3073262042920462,-2.2656711638853633,-0.3489812446987436,9045,6,PEOR,48
CHENS SUN GROUP,4JD,6,-1.2043474940472851,-2.097132093068702,-0.31156289502588275,9045,6,PEOR,13
CHENS SUN GROUP,4JD,7,0.4548971333351126,-0.7156106750275264,1.6254049416977656,9045,6,INCIERTO,53
CHENS SUN GROUP,4JD,8,-0.6723559143119413,-1.5866079114122122,0.24189608278832575,9045,6,INCIERTO,24
CHENS SUN GROUP,4JD,9,-2.803429462596384,-3.9934366852485885,-1.6134222399441152,9045,6,PEOR,43
CHENS SUN GROUP,4JD,10,1.2045150755933491,0.17059513086250888,2.238435020324161,9045,6,MEJOR,32
CHENS SUN GROUP,4JD,11,,28.277180310221095,37.50883423487517,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4JD,12,,1.0140373285625766,3.324260330074796,9045,6,SIN SOPORTE,7
CHENS SUN GROUP,4JD,13,,-422.79889688364904,-161.23463193459693,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4JD,14,,1.531829558832245,3.42193089036291,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4JD,15,,-1292.9466690406443,-942.6334409183584,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,3JDD,3,,-787.4976865433289,225.72179455479056,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,3JDD,4,-0.977964493553662,-2.262823591542661,0.3068946044353176,9045,6,INCIERTO,28
CHENS SUN GROUP,3JDD,5,0.7892427439404059,0.06783145691051551,1.510654030970282,9045,6,MEJOR,118
CHENS SUN GROUP,3JDD,6,-0.20040533398974603,-0.8224964381428835,0.421685770163434,9045,6,INCIERTO,66
CHENS SUN GROUP,3JDD,7,-1.1080550443435566,-1.8684987667689648,-0.3476113219181308,9045,6,PEOR,71
CHENS SUN GROUP,3JDD,8,1.1006004618685248,0.13949289004110244,2.0617080336959344,9045,6,MEJOR,56
CHENS SUN GROUP,3JDD,9,3.578415528735027,3.1358057136189363,4.021025343850776,9045,6,MEJOR,136
CHENS SUN GROUP,3JDD,10,2.419903910022164,1.6336385765961579,3.206169243448127,9045,6,MEJOR,100
CHENS SUN GROUP,3JDD,11,3.1709695462454217,2.4089995181396686,3.9329395743511033,9045,6,MEJOR,21
CHENS SUN GROUP,3JDD,12,2.619098946932401,1.4116461053449596,3.826551788519857,9045,6,MEJOR,46
CHENS SUN GROUP,3JDD,13,,-5.725394761393655,-2.751980513634962,9045,6,SIN SOPORTE,8
CHENS SUN GROUP,3JDD,14,,-5.6667804562227495,-4.392798471001516,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,3JDD,15,,1.9611379279181107,6.810730001806284,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,3JD,3,,-566.5265689247782,15.432935394710569,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,3JD,4,4.443869561186424,3.8082838000151473,5.079455322357616,9045,6,MEJOR,98
CHENS SUN GROUP,3JD,5,-1.6013600186337489,-2.0965370043691256,-1.106183032898359,9045,6,PEOR,105
CHENS SUN GROUP,3JD,6,-1.0033677442411282,-1.6717695177825025,-0.3349659706997541,9045,6,PEOR,59
CHENS SUN GROUP,3JD,7,1.045901599089234,0.36719190225852305,1.7246112959199555,9045,6,MEJOR,108
CHENS SUN GROUP,3JD,8,-0.9638174045647867,-1.7176338224869085,-0.21000098664263323,9045,6,PEOR,80
CHENS SUN GROUP,3JD,9,0.043755527441829756,-0.6130202070465132,0.7005312619301831,9045,6,INCIERTO,138
CHENS SUN GROUP,3JD,10,1.2730264059268173,0.7771841549421651,1.7688686569114764,9045,6,MEJOR,60
CHENS SUN GROUP,3JD,11,-0.8574847487231434,-1.339171681830519,-0.3757978156157466,9045,6,PEOR,27
CHENS SUN GROUP,3JD,12,3.1723314911947966,2.0045273577945437,4.3401356245950495,9045,6,MEJOR,33
CHENS SUN GROUP,3JD,13,,-7.102991288873962,1.7478815792853961,9045,6,SIN SOPORTE,1
CHENS SUN GROUP,3JD,14,,-223.32782593566867,197.58315729508445,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,3JD,15,,-2373.0865326138473,1829.7254610267723,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,2J,3,,-90.58991968062227,-71.74578691475136,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,2J,4,0.5155382735043119,-1.0390675799413462,2.070144126949984,9045,6,INCIERTO,32
CHENS SUN GROUP,2J,5,0.017309745862053916,-0.5054715307549142,0.5400910224790362,9045,6,INCIERTO,132
CHENS SUN GROUP,2J,6,-0.8306247273422986,-0.953207458444415,-0.7080419962401927,9045,6,PEOR,55
CHENS SUN GROUP,2J,7,-1.9173594461676515,-2.4112976782288786,-1.4234212141064102,9045,6,PEOR,61
CHENS SUN GROUP,2J,8,-1.1380742015620342,-1.3475975593431593,-0.9285508437809661,9045,6,PEOR,12
CHENS SUN GROUP,2J,9,-1.3705382226607616,-3.508006644967155,0.7669301996456439,9045,6,INCIERTO,61
CHENS SUN GROUP,2J,10,,-1.658852195934955,5.624842065602649,9045,6,SIN SOPORTE,1
CHENS SUN GROUP,2J,11,,38.55663766884373,104.00886451231662,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,2J,12,,0.32320139624868494,2.112214585846807,9045,6,SIN SOPORTE,9
CHENS SUN GROUP,2J,13,,-5.086712428916993,0.3914443237544516,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,2J,14,,-93.9078602049974,-82.66470574536129,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,2J,15,,232.83572185598837,853.5764590837518,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,2JD,3,,241.65525268568678,688.9278395926775,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,2JD,4,2.5054574984109275,1.9556908550432177,3.0552241417786266,9045,6,MEJOR,131
CHENS SUN GROUP,2JD,5,-0.5312965135306431,-0.8783533014140326,-0.18423972564726088,9045,6,PEOR,154
CHENS SUN GROUP,2JD,6,-0.30027585908937127,-0.7320918722707843,0.13154015409204162,9045,6,INCIERTO,88
CHENS SUN GROUP,2JD,7,0.26656079170158087,-0.0909428909230251,0.6240644743261903,9045,6,INCIERTO,157
CHENS SUN GROUP,2JD,8,0.16136869982630664,-0.19743453104979136,0.5201719307023903,9045,6,INCIERTO,71
CHENS SUN GROUP,2JD,9,1.7522755184403884,1.0351429304702724,2.4694081064105022,9045,6,MEJOR,147
CHENS SUN GROUP,2JD,10,1.8265366813437858,1.47198731187828,2.1810860508092738,9045,6,MEJOR,56
CHENS SUN GROUP,2JD,11,-1.1568676831372073,-2.0165996673790225,-0.2971356988954207,9045,6,PEOR,44
CHENS SUN GROUP,2JD,12,0.06763714058470782,-0.9514745659101917,1.0867488470797209,9045,6,INCIERTO,31
CHENS SUN GROUP,2JD,13,,-3.716585898690257,0.590654646907482,9045,6,SIN SOPORTE,1
CHENS SUN GROUP,2JD,14,,1.320532429980678,2.231935292479723,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,2JD,15,,-123.54072273587204,182.79852975128426,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,3J,3,,-92.98698572613286,218.57079661010061,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,3J,4,-0.19134126591965384,-2.1214905310450227,1.7388079992056438,9045,6,INCIERTO,26
CHENS SUN GROUP,3J,5,0.116034104693167,-0.22071902465346394,0.45278723403996124,9045,6,INCIERTO,112
CHENS SUN GROUP,3J,6,-2.4166152463896533,-2.9438566095673613,-1.889373883211948,9045,6,PEOR,49
CHENS SUN GROUP,3J,7,-1.8451327899222179,-3.6928784220954816,0.0026128422509601457,9045,6,INCIERTO,21
CHENS SUN GROUP,3J,8,0.3107215471831388,-0.13448528619361666,0.7559283805599084,9045,6,INCIERTO,23
CHENS SUN GROUP,3J,9,1.6289695584110362,-0.27195938461191993,3.5298985014340913,9045,6,INCIERTO,45
CHENS SUN GROUP,3J,10,,-2.850897864235192,-0.15124626348720382,9045,6,SIN SOPORTE,4
CHENS SUN GROUP,3J,11,,210.92444860812225,1543.2145378677642,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,3J,12,0.7778887177992146,-0.05063289505314472,1.606410331117235,9045,6,INCIERTO,10
CHENS SUN GROUP,3J,13,,2955.870597048459,3692.675006151403,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,3J,14,,-0.5733437219873238,1.4102839123860393,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,3J,15,,-548.4041063404442,-423.532241443401,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4J,3,,-119.91405277210796,-23.26039284675555,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4J,4,,107.81134408348689,248.1753445304047,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4J,5,1.4554144820003074,0.6931222620611486,2.2177067019396084,9045,6,MEJOR,36
CHENS SUN GROUP,4J,6,,-26.515022479416643,1869.0747263016779,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4J,7,,-11.419851694881817,-5.500762335312499,9045,6,SIN SOPORTE,3
CHENS SUN GROUP,4J,8,,-65561.31555030368,61430.116803906945,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4J,9,,-16.795698707321836,80.4775760804004,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4J,10,3.246150406175797,1.474793367285949,5.017507445065588,9045,6,MEJOR,12
CHENS SUN GROUP,4J,11,,1267.2313368152354,1925.6291070626098,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4J,12,,118.15063017678824,135.43921477339916,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4J,13,,-553.9089432556534,424.79749913361167,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4J,14,,0.5118098951484202,6.231208031231018,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,4J,15,,13.471523995527747,169.0903454166417,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLD ,3,,-90.58991968083882,-71.74578691487602,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLD ,4,,-1.0390675799413456,2.0701441269499834,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLD ,5,,-0.5054715307549124,0.5400910224790343,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLD ,6,,-0.9532074584444061,-0.7080419962401847,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLD ,7,,-2.4112976782288795,-1.4234212141064093,9045,6,SIN SOPORTE,0
CHENS SUN GROUP,XLD ,8,,-1.347597559343133,-0.9285508437809353,9045,6,SIN SOPORTE,0
